client_id,number_contacts,contact_duration,previous_campaign_contacts,previous_outcome,campaign_outcome,last_contact_date
731,5,793,0,0,0,2022-05-01
732,1,152,1,0,0,2022-05-25
733,1,66,0,0,0,2022-05-18
734,1,213,0,0,0,2022-05-10
735,3,150,2,0,0,2022-05-16
736,1,364,1,0,0,2022-05-01
737,1,329,0,0,0,2022-05-23
738,1,282,1,0,0,2022-05-23
739,1,173,0,0,0,2022-05-05
740,1,51,0,0,0,2022-05-22
741,2,68,1,0,0,2022-05-08
742,1,109,1,0,0,2022-05-21
743,1,23,1,0,0,2022-05-14
744,1,1073,0,0,1,2022-05-04
745,1,207,0,0,0,2022-05-12
746,1,193,0,0,0,2022-05-21
747,1,134,1,0,0,2022-05-12
748,1,224,1,0,0,2022-05-11
749,2,173,0,0,0,2022-05-20
750,1,67,1,0,0,2022-05-18
751,1,149,0,0,0,2022-05-18
752,6,29,0,0,0,2022-05-30
753,1,610,0,0,1,2022-05-10
754,1,118,1,0,0,2022-05-08
755,1,95,1,0,0,2022-05-14
756,1,84,0,0,0,2022-05-15
757,3,43,0,0,0,2022-05-29
758,1,93,0,0,0,2022-05-13
759,1,172,0,0,0,2022-05-17
760,1,161,0,0,0,2022-05-24
761,1,785,0,0,0,2022-05-06
762,1,628,0,0,0,2022-05-28
763,2,172,1,0,0,2022-05-19
764,2,200,1,0,0,2022-05-04
765,1,134,1,0,0,2022-05-10
766,1,51,0,0,0,2022-05-09
767,1,850,0,0,1,2022-05-20
768,4,526,1,0,1,2022-05-26
769,3,140,0,0,0,2022-05-13
770,1,93,0,0,0,2022-05-15
771,1,87,0,0,0,2022-05-03
772,7,318,0,0,0,2022-05-13
773,9,9,0,0,0,2022-05-27
774,8,19,1,0,0,2022-05-16
775,1,157,1,0,0,2022-05-30
776,1,79,1,0,0,2022-05-30
777,12,9,0,0,0,2022-05-03
778,11,19,0,0,0,2022-05-23
779,1,659,0,0,1,2022-05-19
780,1,39,1,1,0,2022-05-20
781,1,502,0,0,0,2022-05-20
782,1,113,0,0,0,2022-05-21
783,1,267,0,0,0,2022-05-04
784,10,30,0,0,0,2022-05-20
785,4,355,0,0,0,2022-05-10
786,1,43,0,0,0,2022-05-17
787,1,240,0,0,0,2022-05-28
788,9,10,0,0,0,2022-05-07
789,13,17,1,0,0,2022-05-08
790,1,47,0,0,0,2022-05-05
791,1,296,0,0,0,2022-05-14
792,1,69,1,0,0,2022-05-29
793,1,323,0,0,0,2022-05-08
794,1,167,0,0,0,2022-05-13
795,1,570,0,0,1,2022-05-28
796,1,516,0,0,1,2022-05-01
797,2,220,0,0,0,2022-05-17
798,4,177,0,0,0,2022-05-13
799,1,388,0,0,0,2022-05-02
800,1,61,0,0,0,2022-05-09
801,1,585,0,0,1,2022-05-08
802,1,699,0,0,0,2022-05-17
803,1,133,1,0,0,2022-05-21
804,7,6,0,0,0,2022-05-28
805,2,96,1,0,0,2022-05-26
806,5,318,1,1,0,2022-05-03
807,1,413,1,0,0,2022-05-06
808,1,66,1,0,0,2022-05-28
809,1,590,0,0,1,2022-05-13
810,1,272,0,0,0,2022-05-03
811,2,88,0,0,0,2022-05-05
812,7,15,0,0,0,2022-05-27
813,3,152,0,0,0,2022-05-30
814,1,902,0,0,1,2022-05-20
815,1,294,1,0,0,2022-05-22
816,5,15,1,0,0,2022-05-30
817,1,290,0,0,0,2022-05-12
818,7,12,0,0,0,2022-05-13
819,1,31,1,0,0,2022-05-14
820,1,135,0,0,0,2022-05-13
821,3,142,0,0,0,2022-05-29
822,1,669,1,0,1,2022-05-15
823,2,123,0,0,0,2022-05-25
824,1,391,0,0,1,2022-05-04
825,1,93,1,0,0,2022-05-04
826,1,133,0,0,0,2022-05-29
827,1,99,0,0,0,2022-05-08
828,2,256,1,0,0,2022-05-27
829,3,394,0,0,1,2022-05-12
830,3,74,0,0,0,2022-05-22
831,2,67,0,0,0,2022-05-13
832,1,131,1,0,0,2022-05-21
833,1,149,1,0,0,2022-05-03
834,5,27,0,0,0,2022-05-23
835,2,152,0,0,0,2022-05-21
836,4,116,0,0,0,2022-05-09
837,2,41,1,0,0,2022-05-08
838,1,302,1,1,1,2022-05-28
839,1,275,1,0,0,2022-05-01
840,2,128,0,0,0,2022-05-22
841,2,78,0,0,0,2022-05-27
842,8,11,0,0,0,2022-05-24
843,5,101,1,0,0,2022-05-18
844,2,147,0,0,0,2022-05-18
845,1,262,1,0,0,2022-05-19
846,1,46,0,0,0,2022-05-12
847,3,546,0,0,1,2022-05-12
848,1,1512,1,0,1,2022-05-22
849,1,104,0,0,0,2022-05-13
850,4,85,0,0,0,2022-05-29
851,3,119,1,0,0,2022-05-13
852,1,423,1,0,0,2022-05-16
853,1,315,1,0,0,2022-05-16
854,1,78,0,0,0,2022-05-23
855,5,9,0,0,0,2022-05-16
856,1,44,1,0,0,2022-05-02
857,2,75,0,0,0,2022-05-09
858,3,157,0,0,0,2022-05-20
859,1,109,0,0,0,2022-05-23
860,1,66,1,0,0,2022-05-19
861,6,7,0,0,0,2022-05-15
862,1,529,0,0,0,2022-05-28
863,1,349,1,0,0,2022-05-29
864,1,101,0,0,0,2022-05-04
865,1,127,0,0,0,2022-05-23
866,2,83,0,0,0,2022-05-08
867,1,333,0,0,1,2022-05-22
868,1,408,0,0,0,2022-05-29
869,1,205,1,0,0,2022-05-22
870,1,158,1,0,0,2022-05-12
871,1,18,0,0,0,2022-05-31
872,1,276,1,1,0,2022-05-20
873,1,264,0,0,0,2022-05-13
874,1,109,0,0,0,2022-05-11
875,2,234,1,0,0,2022-05-10
876,1,115,0,0,0,2022-05-20
877,2,272,0,0,0,2022-05-23
878,1,329,0,0,0,2022-05-16
879,1,155,1,0,0,2022-05-03
880,1,589,0,0,0,2022-05-06
881,1,363,1,0,0,2022-05-15
882,3,951,1,0,1,2022-05-11
883,1,172,1,0,0,2022-05-27
884,1,53,0,0,0,2022-05-03
885,8,34,0,0,0,2022-05-16
886,2,82,0,0,0,2022-05-21
887,6,155,0,0,0,2022-05-19
888,2,788,0,0,0,2022-05-20
889,1,528,1,0,0,2022-05-27
890,1,296,1,0,0,2022-05-16
891,1,114,1,0,0,2022-05-21
892,4,314,1,0,0,2022-05-01
893,2,249,1,0,0,2022-05-11
894,1,562,0,0,1,2022-05-07
895,1,112,0,0,0,2022-05-18
896,1,204,1,1,0,2022-05-10
897,2,168,0,0,0,2022-05-09
898,1,60,1,0,0,2022-05-07
899,2,734,0,0,1,2022-05-23
900,1,80,1,0,0,2022-05-04
901,1,60,1,0,0,2022-05-31
902,1,281,1,0,0,2022-05-14
903,1,321,0,0,0,2022-05-02
904,1,149,0,0,0,2022-05-29
905,1,155,1,0,0,2022-05-11
906,1,87,0,0,0,2022-05-30
907,2,49,0,0,0,2022-05-05
908,1,354,1,0,0,2022-05-15
909,1,294,0,0,0,2022-05-29
910,3,137,0,0,0,2022-05-12
911,1,191,1,0,0,2022-05-18
912,1,172,0,0,0,2022-05-01
913,1,55,1,0,0,2022-05-06
914,1,167,0,0,0,2022-05-19
915,2,85,0,0,0,2022-05-09
916,2,92,1,0,0,2022-05-02
917,6,16,0,0,0,2022-05-25
918,1,444,0,0,0,2022-05-04
919,2,132,0,0,0,2022-05-05
920,5,10,0,0,0,2022-05-23
921,2,324,0,0,0,2022-05-20
922,1,315,0,0,0,2022-05-08
923,5,64,0,0,0,2022-05-19
924,4,110,0,0,0,2022-05-29
925,3,421,0,0,0,2022-05-03
926,3,79,0,0,0,2022-05-07
927,1,174,0,0,0,2022-05-27
928,4,257,0,0,0,2022-05-17
929,2,228,1,0,0,2022-05-04
930,1,296,0,0,0,2022-05-18
931,8,9,0,0,0,2022-05-14
932,3,337,0,0,0,2022-05-27
933,1,476,0,0,1,2022-05-13
934,1,185,1,0,0,2022-05-10
935,4,104,0,0,0,2022-05-30
936,1,244,0,0,0,2022-05-07
937,1,152,1,0,0,2022-05-16
938,7,573,1,0,0,2022-05-31
939,1,231,0,0,0,2022-05-19
940,1,184,1,0,0,2022-05-23
941,1,124,0,0,0,2022-05-05
942,6,21,0,0,0,2022-05-05
943,3,233,0,0,0,2022-05-23
944,2,96,1,0,0,2022-05-06
945,1,99,0,0,0,2022-05-21
946,2,117,1,0,0,2022-05-07
947,1,53,1,0,0,2022-05-08
948,1,261,0,0,0,2022-05-14
949,1,201,1,0,0,2022-05-13
950,2,155,0,0,0,2022-05-18
951,1,43,0,0,0,2022-05-26
952,1,53,0,0,0,2022-05-22
953,1,363,1,0,0,2022-05-22
954,1,14,0,0,0,2022-05-11
955,1,56,0,0,0,2022-05-16
956,1,108,0,0,0,2022-05-17
957,1,459,0,0,1,2022-05-19
958,2,425,0,0,0,2022-05-22
959,1,200,0,0,0,2022-05-03
960,2,223,1,0,0,2022-05-29
961,1,413,0,0,0,2022-05-06
962,2,747,1,0,1,2022-05-17
963,1,177,1,0,0,2022-05-15
964,1,66,1,0,0,2022-05-06
965,1,716,0,0,1,2022-05-08
966,1,253,0,0,0,2022-05-06
967,6,14,1,0,0,2022-05-13
968,1,316,0,0,0,2022-05-24
969,1,152,1,0,0,2022-05-18
970,1,137,1,0,0,2022-05-31
971,1,155,0,0,0,2022-05-18
972,1,154,1,0,0,2022-05-19
973,1,165,1,0,0,2022-05-01
974,2,466,0,0,0,2022-05-16
975,1,1101,0,0,1,2022-05-18
976,1,368,0,0,0,2022-05-04
977,1,201,1,0,0,2022-05-14
978,1,146,0,0,0,2022-05-22
979,4,77,0,0,0,2022-05-27
980,1,157,0,0,0,2022-05-30
981,6,96,1,0,0,2022-05-27
982,1,104,0,0,0,2022-05-15
983,2,38,1,0,0,2022-05-17
984,5,154,0,0,0,2022-05-21
985,4,148,0,0,0,2022-05-23
986,2,342,0,0,0,2022-05-13
987,1,43,1,0,0,2022-05-06
988,1,394,0,0,1,2022-05-31
989,1,68,0,0,0,2022-05-02
990,2,364,0,0,0,2022-05-21
991,2,125,1,0,0,2022-05-05
992,1,179,0,0,0,2022-05-23
993,1,427,0,0,0,2022-05-16
994,1,63,0,0,0,2022-05-10
995,2,197,0,0,0,2022-05-16
996,2,409,0,0,0,2022-05-23
997,1,299,0,0,0,2022-05-23
998,2,323,0,0,0,2022-05-22
999,1,215,1,0,0,2022-05-21
1000,1,290,1,0,0,2022-05-14
1001,1,147,0,0,0,2022-05-10
1002,1,143,1,0,0,2022-05-07
1003,1,541,1,0,0,2022-05-22
1004,1,172,0,0,0,2022-05-16
1005,1,309,1,0,0,2022-05-10
1006,1,69,0,0,0,2022-05-20
1007,1,79,0,0,0,2022-05-12
1008,2,299,1,0,0,2022-05-31
1009,1,213,0,0,0,2022-05-28
1010,3,196,0,0,0,2022-05-09
1011,1,54,1,1,0,2022-05-06
1012,1,54,1,0,0,2022-05-14
1013,1,247,0,0,0,2022-05-30
1014,1,426,1,0,0,2022-05-24
1015,2,404,0,0,0,2022-05-19
1016,2,80,0,0,0,2022-05-28
1017,1,135,1,0,0,2022-05-06
1018,1,162,1,0,0,2022-05-12
1019,3,130,1,0,0,2022-05-16
1020,1,341,0,0,0,2022-05-22
1021,3,366,1,0,1,2022-05-10
1022,2,118,0,0,0,2022-05-07
1023,1,168,0,0,0,2022-05-26
1024,1,308,0,0,0,2022-05-29
1025,1,176,0,0,0,2022-05-05
1026,1,300,1,0,0,2022-05-15
1027,1,223,1,0,0,2022-05-13
1028,1,35,0,0,0,2022-05-26
1029,1,199,1,0,0,2022-05-25
1030,1,206,0,0,0,2022-05-09
1031,1,721,0,0,0,2022-05-07
1032,1,641,0,0,0,2022-05-13
1033,1,163,0,0,0,2022-05-18
1034,1,234,1,0,0,2022-05-17
1035,3,86,0,0,0,2022-05-25
1036,2,180,2,0,0,2022-05-11
1037,4,68,1,1,0,2022-05-07
1038,1,103,0,0,0,2022-05-28
1039,6,102,0,0,0,2022-05-10
1040,1,239,1,0,0,2022-05-20
1041,2,325,0,0,0,2022-05-08
1042,3,234,0,0,0,2022-05-03
1043,4,194,0,0,0,2022-05-30
1044,1,134,1,0,0,2022-05-15
1045,4,77,0,0,0,2022-05-05
1046,1,674,0,0,1,2022-05-23
1047,4,216,0,0,0,2022-05-01
1048,1,122,1,0,0,2022-05-26
1049,1,109,1,0,0,2022-05-25
1050,3,622,0,0,1,2022-05-15
1051,1,1966,0,0,0,2022-05-14
1052,1,131,0,0,0,2022-05-07
1053,2,140,0,0,0,2022-05-05
1054,1,281,0,0,0,2022-05-30
1055,5,156,1,0,0,2022-05-14
1056,2,161,0,0,0,2022-05-07
1057,1,44,1,0,0,2022-05-04
1058,1,240,1,0,0,2022-05-25
1059,1,172,0,0,0,2022-05-19
1060,1,127,0,0,0,2022-05-02
1061,1,248,0,0,0,2022-05-10
1062,1,115,0,0,0,2022-05-02
1063,1,38,1,0,0,2022-05-17
1064,1,201,1,0,0,2022-05-04
1065,1,341,0,0,0,2022-05-12
1066,2,298,0,0,0,2022-05-29
1067,2,314,0,0,1,2022-05-13
1068,4,52,0,0,0,2022-05-04
1069,3,77,0,0,0,2022-05-27
1070,1,390,0,0,0,2022-05-02
1071,1,804,0,0,0,2022-05-25
1072,1,417,0,0,0,2022-05-04
1073,1,361,1,0,0,2022-05-04
1074,1,809,1,0,1,2022-05-30
1075,1,156,1,0,0,2022-05-20
1076,1,44,0,0,0,2022-05-28
1077,1,166,1,0,0,2022-05-22
1078,2,58,0,0,0,2022-05-12
1079,3,76,0,0,0,2022-05-01
1080,1,312,1,0,0,2022-05-17
1081,1,298,0,0,0,2022-05-28
1082,1,466,0,0,0,2022-05-05
1083,1,829,1,0,1,2022-05-30
1084,8,291,1,0,0,2022-05-09
1085,3,484,0,0,0,2022-05-03
1086,3,204,0,0,0,2022-05-16
1087,2,169,0,0,0,2022-05-27
1088,2,437,0,0,0,2022-05-06
1089,3,937,0,0,1,2022-05-19
1090,3,37,0,0,0,2022-05-25
1091,3,193,0,0,0,2022-05-03
1092,4,230,0,0,0,2022-05-16
1093,2,204,0,0,0,2022-05-14
1094,2,163,1,0,0,2022-05-30
1095,2,159,1,0,0,2022-05-24
1096,3,1970,0,0,1,2022-05-15
1097,2,358,1,0,0,2022-05-10
1098,2,195,1,0,0,2022-05-26
1099,3,1302,0,0,1,2022-05-26
1100,3,96,0,0,0,2022-05-31
1101,2,154,0,0,0,2022-05-30
1102,2,246,1,1,0,2022-05-08
1103,2,122,0,0,0,2022-05-20
1104,2,276,0,0,0,2022-05-18
1105,2,151,0,0,0,2022-05-23
1106,2,297,0,0,0,2022-05-24
1107,2,119,1,0,0,2022-05-17
1108,3,172,0,0,0,2022-05-17
1109,3,74,1,0,0,2022-05-07
1110,3,187,0,0,0,2022-05-16
1111,4,141,0,0,0,2022-05-09
1112,2,124,1,0,0,2022-05-20
1113,2,186,0,0,0,2022-05-22
1114,5,1975,0,0,1,2022-05-17
1115,5,252,0,0,0,2022-05-04
1116,2,248,0,0,0,2022-05-24
1117,2,85,1,0,0,2022-05-25
1118,3,199,0,0,0,2022-05-18
1119,2,482,0,0,1,2022-05-16
1120,4,226,1,0,0,2022-05-18
1121,2,98,1,0,0,2022-05-20
1122,2,358,1,0,0,2022-05-11
1123,5,158,0,0,0,2022-05-19
1124,3,194,0,0,0,2022-05-09
1125,2,340,1,0,0,2022-05-07
1126,4,325,0,0,0,2022-05-31
1127,2,408,2,0,0,2022-05-05
1128,2,88,0,0,0,2022-05-29
1129,3,323,1,0,0,2022-05-12
1130,2,275,0,0,0,2022-05-22
1131,3,177,0,0,0,2022-05-17
1132,2,431,0,0,0,2022-05-22
1133,3,53,1,0,0,2022-05-29
1134,2,396,1,0,0,2022-05-26
1135,4,157,0,0,0,2022-05-01
1136,2,65,0,0,0,2022-05-05
1137,2,954,1,1,1,2022-05-05
1138,2,612,0,0,0,2022-05-05
1139,2,251,0,0,0,2022-05-06
1140,5,537,1,0,0,2022-05-21
1141,2,402,1,0,0,2022-05-17
1142,2,1298,0,0,1,2022-05-09
1143,2,1119,0,0,1,2022-05-02
1144,2,191,1,0,0,2022-05-28
1145,2,94,1,0,0,2022-05-04
1146,3,499,0,0,0,2022-05-05
1147,4,66,0,0,0,2022-05-23
1148,2,197,0,0,0,2022-05-07
1149,2,56,0,0,0,2022-05-26
1150,3,195,1,0,0,2022-05-04
1151,2,65,0,0,0,2022-05-10
1152,3,38,0,0,0,2022-05-12
1153,4,168,1,0,0,2022-05-02
1154,2,154,1,0,0,2022-05-12
1155,4,45,0,0,0,2022-05-06
1156,3,107,0,0,0,2022-05-02
1157,2,121,1,0,0,2022-05-15
1158,3,318,1,0,0,2022-05-19
1159,2,255,1,0,0,2022-05-15
1160,2,174,0,0,0,2022-05-19
1161,7,53,0,0,0,2022-05-23
1162,2,196,1,0,0,2022-05-13
1163,2,173,0,0,0,2022-05-23
1164,4,65,1,0,0,2022-05-29
1165,2,136,0,0,0,2022-05-11
1166,2,444,1,0,0,2022-05-20
1167,3,308,0,0,0,2022-05-12
1168,2,698,1,0,1,2022-05-18
1169,3,228,0,0,0,2022-05-28
1170,2,562,1,1,0,2022-05-25
1171,4,272,1,0,0,2022-05-03
1172,2,419,0,0,0,2022-05-04
1173,2,369,0,0,0,2022-05-27
1174,2,107,0,0,0,2022-05-29
1175,9,173,0,0,0,2022-05-21
1176,3,62,0,0,0,2022-05-26
1177,2,129,0,0,0,2022-05-31
1178,7,76,2,1,0,2022-05-03
1179,2,65,0,0,0,2022-05-03
1180,2,805,0,0,0,2022-05-30
1181,5,97,0,0,0,2022-05-18
1182,3,202,0,0,0,2022-05-26
1183,2,777,0,0,0,2022-05-10
1184,2,378,1,0,0,2022-05-05
1185,2,654,1,0,1,2022-05-02
1186,2,185,1,0,0,2022-05-01
1187,4,1805,0,0,0,2022-05-04
1188,2,367,0,0,0,2022-05-29
1189,5,12,0,0,0,2022-05-03
1190,2,139,0,0,0,2022-05-22
1191,2,222,1,0,0,2022-05-14
1192,3,122,0,0,0,2022-05-21
1193,2,649,0,0,1,2022-05-16
1194,2,168,0,0,0,2022-05-07
1195,2,237,0,0,0,2022-05-06
1196,3,135,0,0,0,2022-05-28
1197,2,102,0,0,0,2022-05-15
1198,2,65,1,0,0,2022-05-07
1199,3,281,0,0,0,2022-05-30
1200,2,80,0,0,0,2022-05-29
1201,2,36,0,0,0,2022-05-27
1202,2,143,0,0,0,2022-05-19
1203,3,259,0,0,0,2022-05-23
1204,2,221,0,0,0,2022-05-05
1205,5,177,0,0,0,2022-05-13
1206,2,84,1,0,0,2022-05-17
1207,5,406,0,0,0,2022-05-01
1208,4,185,0,0,0,2022-05-26
1209,2,155,1,0,0,2022-05-23
1210,3,190,0,0,0,2022-05-13
1211,3,53,0,0,0,2022-05-24
1212,2,99,1,0,0,2022-05-29
1213,2,254,1,0,0,2022-05-03
1214,2,531,0,0,1,2022-05-24
1215,3,256,0,0,0,2022-05-18
1216,2,217,0,0,0,2022-05-30
1217,4,25,1,0,0,2022-05-21
1218,3,253,0,0,0,2022-05-07
1219,2,277,1,0,0,2022-05-08
1220,3,125,0,0,0,2022-05-21
1221,2,151,1,0,0,2022-05-26
1222,8,127,0,0,0,2022-05-15
1223,6,449,0,0,0,2022-05-13
1224,5,97,0,0,0,2022-05-18
1225,2,16,0,0,0,2022-05-05
1226,2,388,1,0,0,2022-05-21
1227,2,134,0,0,0,2022-05-01
1228,2,265,0,0,0,2022-05-14
1229,5,32,0,0,0,2022-05-30
1230,2,285,0,0,0,2022-05-05
1231,5,383,0,0,0,2022-05-02
1232,3,179,0,0,0,2022-05-28
1233,3,51,0,0,0,2022-05-25
1234,3,446,0,0,0,2022-05-13
1235,5,136,0,0,0,2022-05-26
1236,3,420,0,0,0,2022-05-13
1237,4,133,0,0,0,2022-05-12
1238,3,513,1,0,0,2022-05-28
1239,2,225,1,0,0,2022-05-21
1240,3,204,0,0,0,2022-05-11
1241,3,240,1,0,0,2022-05-10
1242,2,135,1,0,0,2022-05-14
1243,4,245,0,0,0,2022-05-17
1244,3,119,0,0,0,2022-05-22
1245,3,1279,0,0,1,2022-05-24
1246,3,38,0,0,0,2022-05-08
1247,3,331,0,0,0,2022-05-27
1248,2,771,0,0,0,2022-05-29
1249,2,491,0,0,0,2022-05-04
1250,3,873,1,0,1,2022-05-13
1251,2,440,0,0,1,2022-05-20
1252,5,992,0,0,0,2022-05-26
1253,2,689,0,0,1,2022-05-23
1254,7,443,1,0,1,2022-05-31
1255,4,302,0,0,0,2022-05-28
1256,4,75,0,0,0,2022-05-23
1257,4,72,1,0,0,2022-05-22
1258,5,418,0,0,0,2022-05-27
1259,3,324,0,0,0,2022-05-03
1260,11,69,0,0,0,2022-05-14
1261,2,1130,0,0,1,2022-05-05
1262,3,429,1,0,1,2022-05-06
1263,2,96,0,0,0,2022-05-09
1264,2,310,0,0,0,2022-05-23
1265,6,149,0,0,0,2022-05-13
1266,4,182,0,0,0,2022-05-03
1267,2,1309,0,0,0,2022-05-28
1268,2,364,1,0,0,2022-05-09
1269,9,36,1,0,0,2022-05-21
1270,2,337,0,0,0,2022-05-23
1271,3,426,0,0,0,2022-05-25
1272,7,25,0,0,0,2022-05-14
1273,3,196,1,0,0,2022-05-24
1274,2,126,1,0,0,2022-05-05
1275,3,201,0,0,0,2022-05-10
1276,5,300,1,0,0,2022-05-17
1277,3,630,1,0,0,2022-05-06
1278,4,48,1,0,0,2022-05-14
1279,3,189,0,0,0,2022-05-10
1280,8,305,0,0,0,2022-05-18
1281,3,68,0,0,0,2022-05-06
1282,3,65,0,0,0,2022-05-03
1283,3,115,0,0,0,2022-05-25
1284,2,247,0,0,0,2022-05-28
1285,3,164,0,0,0,2022-05-29
1286,2,178,1,0,0,2022-05-03
1287,7,19,0,0,0,2022-05-13
1288,6,9,0,0,0,2022-05-15
1289,7,24,1,0,0,2022-05-02
1290,2,165,0,0,0,2022-05-12
1291,7,14,0,0,0,2022-05-14
1292,6,36,0,0,0,2022-05-18
1293,6,8,1,0,0,2022-05-22
1294,3,33,0,0,0,2022-05-21
1295,2,121,0,0,0,2022-05-01
1296,4,921,0,0,0,2022-05-25
1297,3,436,0,0,0,2022-05-07
1298,2,119,1,0,0,2022-05-29
1299,5,13,0,0,0,2022-05-14
1300,5,181,0,0,0,2022-05-03
1301,7,7,0,0,0,2022-05-06
1302,7,16,0,0,0,2022-05-26
1303,4,259,0,0,0,2022-05-02
1304,3,102,0,0,0,2022-05-15
1305,8,19,1,0,0,2022-05-09
1306,2,113,0,0,0,2022-05-12
1307,2,152,0,0,0,2022-05-25
1308,3,14,0,0,0,2022-05-25
1309,8,21,0,0,0,2022-05-30
1310,5,17,0,0,0,2022-05-25
1311,6,18,1,0,0,2022-05-15
1312,7,17,0,0,0,2022-05-04
1313,7,13,0,0,0,2022-05-19
1314,4,99,0,0,0,2022-05-06
1315,15,11,1,0,0,2022-05-19
1316,2,24,0,0,0,2022-05-26
1317,1,164,0,0,0,2022-05-19
1318,1,78,1,0,0,2022-05-09
1319,8,29,1,0,0,2022-05-07
1320,6,9,0,0,0,2022-05-30
1321,3,465,0,0,0,2022-05-11
1322,1,263,1,0,0,2022-05-02
1323,1,94,0,0,0,2022-05-21
1324,2,722,1,1,1,2022-05-10
1325,8,178,1,0,0,2022-05-23
1326,6,6,1,0,0,2022-05-18
1327,1,25,0,0,0,2022-05-15
1328,1,348,0,0,0,2022-05-09
1329,1,30,1,0,0,2022-05-15
1330,6,33,0,0,0,2022-05-22
1331,1,222,0,0,0,2022-05-30
1332,1,325,1,0,0,2022-05-15
1333,2,974,0,0,1,2022-05-04
1334,11,254,0,0,0,2022-05-19
1335,4,344,0,0,0,2022-05-24
1336,1,925,0,0,0,2022-05-15
1337,1,467,0,0,1,2022-05-15
1338,5,9,1,0,0,2022-05-30
1339,11,15,1,0,0,2022-05-10
1340,8,12,0,0,0,2022-05-13
1341,7,42,0,0,0,2022-05-04
1342,1,186,0,0,0,2022-05-02
1343,1,580,1,0,0,2022-05-18
1344,1,40,0,0,0,2022-05-31
1345,1,350,0,0,0,2022-05-14
1346,1,720,1,0,0,2022-05-02
1347,1,141,0,0,0,2022-05-13
1348,8,11,0,0,0,2022-05-27
1349,10,10,0,0,0,2022-05-19
1350,1,533,0,0,1,2022-05-28
1351,2,21,0,0,0,2022-05-31
1352,3,146,0,0,0,2022-05-19
1353,1,189,1,0,0,2022-05-21
1354,1,365,1,0,0,2022-05-28
1355,1,91,0,0,0,2022-05-21
1356,4,84,0,0,0,2022-05-03
1357,6,22,0,0,0,2022-05-14
1358,1,166,0,0,0,2022-05-06
1359,1,182,0,0,0,2022-05-02
1360,1,638,1,1,0,2022-05-17
1361,1,46,0,0,0,2022-05-13
1362,1,127,0,0,0,2022-05-13
1363,1,306,0,0,0,2022-05-19
1364,1,558,0,0,1,2022-05-17
1365,1,161,1,0,0,2022-05-16
1366,1,119,1,0,0,2022-05-26
1367,6,61,0,0,0,2022-05-26
1368,1,362,1,0,0,2022-05-21
1369,2,83,0,0,0,2022-05-23
1370,2,151,1,0,0,2022-05-01
1371,1,566,1,0,0,2022-05-26
1372,1,141,0,0,0,2022-05-11
1373,1,291,0,0,0,2022-05-14
1374,1,287,0,0,0,2022-05-28
1375,2,64,0,0,0,2022-05-25
1376,1,244,1,0,0,2022-05-03
1377,1,667,0,0,1,2022-05-21
1378,3,136,0,0,0,2022-05-19
1379,1,715,0,0,1,2022-05-10
1380,1,123,0,0,0,2022-05-01
1381,5,16,0,0,0,2022-05-25
1382,1,414,1,0,0,2022-05-05
1383,1,201,1,0,0,2022-05-15
1384,1,212,0,0,0,2022-05-07
1385,2,86,1,0,0,2022-05-25
1386,1,317,1,0,0,2022-05-04
1387,1,145,0,0,0,2022-05-19
1388,1,532,1,0,0,2022-05-13
1389,1,248,0,0,0,2022-05-16
1390,1,158,0,0,0,2022-05-05
1391,1,141,0,0,0,2022-05-26
1392,1,190,0,0,0,2022-05-01
1393,3,161,0,0,0,2022-05-23
1394,1,23,0,0,0,2022-05-29
1395,1,276,0,0,0,2022-05-07
1396,7,7,0,0,0,2022-05-26
1397,1,201,0,0,0,2022-05-20
1398,1,20,0,0,0,2022-05-14
1399,1,51,1,0,0,2022-05-16
1400,6,467,0,0,0,2022-05-30
1401,1,603,0,0,0,2022-05-13
1402,1,9,0,0,0,2022-05-26
1403,1,283,0,0,0,2022-05-19
1404,2,283,0,0,0,2022-05-31
1405,1,341,0,0,0,2022-05-08
1406,1,102,1,0,0,2022-05-12
1407,1,267,1,0,0,2022-05-12
1408,1,717,0,0,1,2022-05-20
1409,1,143,0,0,0,2022-05-06
1410,8,22,1,0,0,2022-05-23
1411,3,428,0,0,0,2022-05-02
1412,3,484,0,0,0,2022-05-11
1413,3,561,0,0,1,2022-05-16
1414,3,149,0,0,0,2022-05-21
1415,1,338,0,0,0,2022-05-25
1416,6,182,0,0,0,2022-05-16
1417,1,94,0,0,0,2022-05-08
1418,1,73,1,0,0,2022-05-17
1419,1,584,0,0,0,2022-05-07
1420,1,260,0,0,0,2022-05-01
1421,1,185,0,0,0,2022-05-06
1422,1,223,0,0,0,2022-05-21
1423,1,76,0,0,0,2022-05-27
1424,5,590,0,0,1,2022-05-25
1425,1,214,1,0,0,2022-05-09
1426,2,103,0,0,0,2022-05-12
1427,6,37,0,0,0,2022-05-30
1428,3,273,0,0,0,2022-05-15
1429,1,451,1,0,0,2022-05-29
1430,5,12,0,0,0,2022-05-31
1431,1,745,1,0,1,2022-05-06
1432,2,854,1,0,1,2022-05-08
1433,1,1166,0,0,0,2022-05-09
1434,1,105,0,0,0,2022-05-03
1435,7,8,0,0,0,2022-05-13
1436,5,7,1,0,0,2022-05-01
1437,5,159,0,0,0,2022-05-26
1438,5,646,0,0,1,2022-05-07
1439,6,210,0,0,0,2022-05-17
1440,7,17,0,0,0,2022-05-11
